,user_id,actual,predicted_ranking,precision
1346,1662,"[  827261   830647   832001   840386   840510   845992   847637   854754
   860174   860776   861511   866211   869728   874604   878996   879280
   888275   892503   895606   896672   897007   902292   904833   905868
   905913   909002   913459   916575   919644   922127   922281   924273
   931775   934383   945611   949431   956040   961554   962777   962782
   965963   969932   974619   981760   987964   991223   995785  1000707
  1003738  1006878  1007244  1008421  1037332  1037863  1041259  1041766
  1044472  1048352  1053612  1053730  1062340  1065593  1067820  1085803
  1101445  1104349  1110793  1123086  1126699  1126899  1132231  1135476
  1137573  1138854  1139634  5570383  5577022  6034857  6533362  6533608
  6534030  7432219  8293385  9297614  9676767  9803579 12324952 12781498
 13213470 13378876 13512004 15926507 16058664   859427  1098844]","[ 848684  852235  897083  832768 1038462 1091793  986021  892376 1019832
  958594  893321 7442181 9487498 1035207 7169090 7441498  856060  834303
 1055403 7025496 1058404 1096635 1041031  999250  995478  971922  948650
  930118 1044078 5707857 1029743 1106523 5569230  916122  844179 1126899
 1070820 1127831  866211 1005186 8090521  878996 8090537 5569471 1004906
  854852  899624  986912  933835]",0.6
1347,1663,"[ 6534178  1772429  1856437  9681074  1076352  9931841 10150004  1091858
 12187634]","[ 5707857  1029743  1106523  5569230   916122   844179  1044078  1126899
  1070820  1127831   866211  1005186  8090521   878996  8090537  5569471
  1004906   854852   899624   986912   933835  1075368  6533765  1081177
  6034857  5585510   965267   834117   940947   983584 12810393   913210
   874972  5569845  5568378   999858   908318   985999   901062  1040807
  1018740  1110843   951412  1101010  1105488  1037840   880150  1043751
   857503  1122358]",0.6
1348,1664,"[  867309   876815   883268   938431   952972   973780   988233  1021704
  1120780 12330770 13213552 15595942 17104555 17104695 17105058   834631
   839243   844179   848681   853904   857554   866140   868764   869577
   870547   873627   894511   897954   899624   914754  1037892  1039589
  1054262  1054688  1055646  1065593  1082185  1112473  1123842  1127264
  8019216  9833277 10121965 12171222 12599698 12731432 12810464 15926725
 15926827   833025  1109370  6464165  9296919   856772   858302   873203
   874972   965530   975180   981086   988697  1042438  1073775  1088191
  1096036  1098066  1103618  1136257  9488065 13842160 13910208 13910823
 13911564 15831585 15973290   838136   848355   867709   868075   879966
   881917   885406   889774   900185   911088   921744   938566   946308
   947200   949965   951164   980943   981760   985265   985716  1041796
  1044099  1070702  1070820  1092948  1120928  1124077  1128299  1131438
  1135354  7409874  9270778 12811532 13416351 13417854 15717057 15778289
 15973289]","[  943940  1118623   936741  1129082   879734  7441192   845894   820486
  1134152  1095587  6772690   998519 13115501   903443   933918  1129610
 12810389   977927  9655676  1069863 13008334   839485   870195  7167864
  1100273  1070723   979674 13910669  9392700   994614   982973   947427
   851528  1028715  1058754  1094562  1136341   993838   983753  8249371
  1104481 13907062  1029688  1068957  9672070  9296821 12487356  1036699
   883202  1082141]",0.6
1349,1665,"[  951590  1015612   931532   945627   952317   958780   989354 16809471
   844697  5565800  1043590  1103629]","[ 8015407  1096573   893362   969941   835351   851188  1060312  1084036
  1134414  9553048  6979393  5572803  9677454  1124029   997011  1116682
  1026118  5566716   987311 12731621   830941  6979266  1038745   903602
 10341855   934639  9552971  1127732  1015280  8090539   983897  8358933
   947798   872826  1036093   944256  1044724   956486  1031831  1058214
 13381584   934948   951855  1128206  6391381  1082185  1067695   925694
 13003092   966684]",0.6
1350,1666,[823561],"[  882489  1126045   901067 12731543  1011427  1070782  1070129   954424
   830024  1116376  9245108   949257  6979393   979674  1096172  1104647
   996009  1124971   895241  9419198  9836752   933692  1099164   967144
  9677923  1036093   850601  1125391  1057124   829955  1051323   887375
   944141  1024319   926033 13007355  8358933   912860  8019233  1075282
  1123146   909138  1061203   839208  1042765  1028715  1083960   892978
   976652 13008334]",0.6
1351,1667,[902202 950550],"[  998519  9483753   979551  9803433   893676  1112825  5569309   861256
  1028891  1000493  1068957   958594   963683  1134152  1076105  1132198
  1106872 13506119  1048272   974766 12384729  1134398   973916  1001475
   892573   843116  9837076  1007152   957267   829950  5564303  5563693
  7169090  6548453  8069230  7442181   883940   949257  1034567  8118506
 12132315  1081621  1139960   933637   833940   999142  1046957   871402
  5569374   898043]",0.6
1352,1668,"[  922189   979733  1058214  1098844  1119340   878637   883940   885023
   896862   904774   904997   909714   934399   943833   969252   981760
   992152  1013321  1055504  1059133  1081853  1088390  1094371  1102959
  1106523  5580793  6552995 13072919 13512017 13911620 15863554 17104444
   877226   940980]","[  908314  7024847  1118946  1062128  1003806 10355978  9832514  1002735
  9832529   920833  1033857  1111786  1137483  1121360  1136719 12757007
  6703742   896666  1058404   954966   824180   940766   944836  1051211
   907631   976199  1105488  1070820  5707857  1029743  1106523  5569230
   916122   844179  1044078  1126899  1127831   866211  1005186  8090521
   878996  8090537  5569471  1004906   854852   899624   986912   933835
  1075368]",0.6
1353,1671,"[  834117   847025   849082   866211   869047   891890   903325   908346
   932694   944137   961403   961554   966014   972569   981521   987044
   995785  1054262  1055853  1062340  1077276  1079223  1082185  1083296
  1090784  1098844  1122568  1126899  9296844  9553306 12777679 13876912
 17178954 17178955 17179662]","[ 9392953   820486  1088683  8015407  9419444  1119942  1099802   819400
   981677   933248  1054185   845894   826695  7406474  1005274   833724
   915459   880454  7431408  1005202  1121367   982755   951188  1039441
   856942 13115579  1132948  1015386   847139  1050534   999965   870633
   823356  6554400   920025  9297159  1131115   917033  1134398   970869
   937406  1090784  7024814  1064299   838867  8181159   861899   849018
   998189   949257]",0.6
1354,1672,"[  907662   917654   944317 10142701 15831123   931015 14020092  6533765
  6534178]","[ 6919515  6391195  1062698  1016298   918046   963194  1076842   938463
  6464069  1052729  9677435   837005  6391280  1069047 12987975  8020044
  9521787  1005274   919423  1091365  1131438   999250  1005186  5707857
  1029743  1106523  5569230   916122   844179  1044078  1126899  1070820
  1127831   866211  8090521   878996  8090537  5569471  1004906   854852
   899624   986912   933835  1075368  6533765  1081177  6034857  5585510
   965267]",0.6
1355,1673,"[  831390   882830   972931   981760   992999   995055  1053690  1103752
  1117473  6979545  9245106 12731667 12988115   887323  1077588  1087397
  9677202 13876665]","[10198378   918345  5981267   927508  1049735  9526628  1003524  1133101
 12731543  1126786   997347  5590695  1132956   871514  1138292  1094833
  5591103  1028705  1089766  1063707   851394   847434  1137010   884344
   891505  1029479  1043338  1067695  1108168  1134152   934427 13072944
  8249459   937928  5565187  1039578   903454  1047106 12985761   911311
   913465  1115971  1019247  1071538  1128240   962967  8249559   947798
   950206   895680]",0.6
1356,1676,"[  821174   824305   830960   834484   835236   848268   860640   874149
   885710   888586   897178   903325   907099   911614   961584   965766
   983507   992986  1004906  1006878  1013187  1026258  1027691  1028816
  1035788  1041259  1046816  1066787  1069621  1071757  1083070  1091858
  1104414  1108024  1113261  1116413  1134769  1135971  1138854  5978648
  6442443  6463727  6514121  6632301  6979437  8155886  9419915  9526383
  9526537  9803862 13213181 15452901 15687001 15740944 15972226   844165
   850990  1074524   819840   845208   848071   852035   855672   860776
   865216   873887   882305   885023   889248   895163   904148   908846
   922895   923138   924014   935632   944137   970030   974306   976199
   984631   991874   995785   998049  1009046  1024584  1027168  1028953
  1044259  1048237  1086858  1095001  1097348  1098248  1100927  1115820
  5978656  6034857  8118506  8160430  9297062 13510934   824005   828283
   835783   842698   844656   847270   858189   868499   870631   881216
   881916   886941   887102   894968   895268   902167   906625   939831
   940338   953713   966108   968215   968759   972555   988675   989919
  1000148  1000586  1007238  1018339  1037451  1038217  1046756  1048299
  1059347  1077069  1112326  1121763  5569266  5592773  5995447  6034964
  9296836  9677067 10356532 12984929 13093050 13417954 15927023  1021164
   825541   826272   826969   870515   871324   871574   874733   880147
   883446   887356   896749   898554   913425   941180   944425   948368
   948788   954875   960278   972191   977093   994510   994685   998119
   999090  1001412  1002141  1009246  1011926  1027039  1037863  1039081
  1039682  1041157  1061229  1082185  1098310  1111786  5567876  5569471
  5569845  9553047 13510921 15596344 15926927 15927266 17290664]","[  960718   841365  1000148   947875  1135044   852360  1056933  1056620
   901776   851146  1119405   842698  1117219  6514259 13190349  7169091
 10457590  1111786   971983   990297   953191  1096556   902037   865392
 13654702  1046549   999090  6039759  1022795   982973   869500   985889
   917543  1084613   916993   900802   911388 10344586  7441191   908408
  1005274   947326   911609   871402  6979545   863030  1060705   824305
  7025496   989824]",0.6
1357,1677,"[  819927   823721   826695   850820   881706   893039   936117   957839
   964262   981760   990694   995242   999858  1001266  1017718  1028473
  1033142  1036409  1050482  1075214  1076738  1078763  1082454  1094955
  1096795  1100552  1106064  1126703  1135822  5568378  5568489  5569845
  5581232  6534035  6534480  7167441  7443221  8019186  8090509  8090521
  8091299  9333437  9570062  9835509 12696208 12987975 13038977 13511762
 15716073 15926927   851528   858001   900262 15596430   821032   834826
   844991   850745   872137   885290   888054   899565   901460   927851
   937928   939312   960253   969977   981374   996009  1003188  1004906
  1012701  1014238  1029743  1049296  1051071  1051316  1051637  1069334
  1072917  1106331  1116180  1118244  1120443  1125219  1125892  1132231
  1135971  5568011  5568382  5568758  5978656  7442008  7462562  9368279
 12172239 13377353 15925334   835431   862318   939605   952624   982493
  1011736  1022097  1027569  1053628  1062886  1075637  1137824  6513658
  6632785  9935349 12188587 12384737 13381775 15736861 15973135 16223114
 15742124   825882   836703   843450   856772   892531   911812   913785
   932863   998352  1026135  1093334  1101175  6423972  9653714 10309765
 15595804   828106   854852   865174   898612   913089   935933   959737
   960791   999730  1026292  1051379  1109371  1134522  1135634  5568729
 13115580]","[ 1087411   854133  7168055  6904775 10285454   891463   831728  1019832
   908130   851129  5563934   825703   898043  1135566  1048237  1037863
  1115553  6534035   957736  1117219  5569845  5569230  1029743  5707857
  1106523   916122   844179  1044078  1126899  1070820  1127831   866211
  1005186  8090521   878996  8090537  5569471  1004906   854852   899624
   986912   933835  1075368  6533765  1081177  6034857  5585510   965267]",0.6
1358,1678,"[  940217   944836   981086   987562  1027168  1039505  1077048  1090931
  1106523  1120526  1136257 15972099   849129   967461  1035676]","[1021416  997796 1043971  896666 1006483  949257  958676 1016298  877770
  966348 7147142 1058404 7147145  964462 1062698 9420211 5570048 1131490
  850139 6464208  955854  953539 6552318 5569074 1075275  979877 1101980
  934427  939789  901776  852015  953243  857540  857736  928123 9677093
  901916 1028238 1010745 1071196 5590965 6464166  928640 1125391 1106117
  933729 1088462 1069047 1134152 1031864]",0.6
1359,1679,[929388],"[ 1063207   841287   976114   993327   916575  1134152  1102250  1086119
  1120928  1024319   931255   979439  9187298  8119231  1035676   829852
  1065061  1012701  1015474   913278  1026258   832492  1020770   974265
   832768   980943  5567194  5563930 10204556   941939   964835  8203720
  1033857  8019916   835922   910964   945435   987122  1055403  1110031
   923670   903763  8019273  6553398  7130924  6552130   959830   834911
   942151   933248]",0.6
